"date_id";"date";"timestamp";"weekend";"day_of_week";"month";"month_day";"year";"week_starting_monday"
908;"2012-06-27";1340735400;"Weekday";"Wednesday";"June";27;2012;"26"
909;"2012-06-28";1340821800;"Weekday";"Thursday";"June";28;2012;"26"
910;"2012-06-29";1340908200;"Weekday";"Friday";"June";29;2012;"26"
911;"2012-06-30";1340994600;"Weekend";"Saturday";"June";30;2012;"26"
912;"2012-07-01";1341081000;"Weekend";"Sunday";"July";1;2012;"26"
913;"2012-07-02";1341167400;"Weekday";"Monday";"July";2;2012;"27"
914;"2012-07-03";1341253800;"Weekday";"Tuesday";"July";3;2012;"27"
915;"2012-07-04";1341340200;"Weekday";"Wednesday";"July";4;2012;"27"
916;"2012-07-05";1341426600;"Weekday";"Thursday";"July";5;2012;"27"
917;"2012-07-06";1341513000;"Weekday";"Friday";"July";6;2012;"27"
918;"2012-07-07";1341599400;"Weekend";"Saturday";"July";7;2012;"27"
919;"2012-07-08";1341685800;"Weekend";"Sunday";"July";8;2012;"27"
920;"2012-07-09";1341772200;"Weekday";"Monday";"July";9;2012;"28"
921;"2012-07-10";1341858600;"Weekday";"Tuesday";"July";10;2012;"28"
922;"2012-07-11";1341945000;"Weekday";"Wednesday";"July";11;2012;"28"
923;"2012-07-12";1342031400;"Weekday";"Thursday";"July";12;2012;"28"
924;"2012-07-13";1342117800;"Weekday";"Friday";"July";13;2012;"28"
925;"2012-07-14";1342204200;"Weekend";"Saturday";"July";14;2012;"28"
926;"2012-07-15";1342290600;"Weekend";"Sunday";"July";15;2012;"28"
927;"2012-07-16";1342377000;"Weekday";"Monday";"July";16;2012;"29"
928;"2012-07-17";1342463400;"Weekday";"Tuesday";"July";17;2012;"29"
929;"2012-07-18";1342549800;"Weekday";"Wednesday";"July";18;2012;"29"
930;"2012-07-19";1342636200;"Weekday";"Thursday";"July";19;2012;"29"
931;"2012-07-20";1342722600;"Weekday";"Friday";"July";20;2012;"29"
932;"2012-07-21";1342809000;"Weekend";"Saturday";"July";21;2012;"29"
933;"2012-07-22";1342895400;"Weekend";"Sunday";"July";22;2012;"29"
934;"2012-07-23";1342981800;"Weekday";"Monday";"July";23;2012;"30"
935;"2012-07-24";1343068200;"Weekday";"Tuesday";"July";24;2012;"30"
936;"2012-07-25";1343154600;"Weekday";"Wednesday";"July";25;2012;"30"
937;"2012-07-26";1343241000;"Weekday";"Thursday";"July";26;2012;"30"
938;"2012-07-27";1343327400;"Weekday";"Friday";"July";27;2012;"30"
939;"2012-07-28";1343413800;"Weekend";"Saturday";"July";28;2012;"30"
940;"2012-07-29";1343500200;"Weekend";"Sunday";"July";29;2012;"30"
941;"2012-07-30";1343586600;"Weekday";"Monday";"July";30;2012;"31"
942;"2012-07-31";1343673000;"Weekday";"Tuesday";"July";31;2012;"31"
943;"2012-08-01";1343759400;"Weekday";"Wednesday";"August";1;2012;"31"
944;"2012-08-02";1343845800;"Weekday";"Thursday";"August";2;2012;"31"
945;"2012-08-03";1343932200;"Weekday";"Friday";"August";3;2012;"31"
946;"2012-08-04";1344018600;"Weekend";"Saturday";"August";4;2012;"31"
947;"2012-08-05";1344105000;"Weekend";"Sunday";"August";5;2012;"31"
948;"2012-08-06";1344191400;"Weekday";"Monday";"August";6;2012;"32"
949;"2012-08-07";1344277800;"Weekday";"Tuesday";"August";7;2012;"32"
950;"2012-08-08";1344364200;"Weekday";"Wednesday";"August";8;2012;"32"
951;"2012-08-09";1344450600;"Weekday";"Thursday";"August";9;2012;"32"
952;"2012-08-10";1344537000;"Weekday";"Friday";"August";10;2012;"32"
953;"2012-08-11";1344623400;"Weekend";"Saturday";"August";11;2012;"32"
954;"2012-08-12";1344709800;"Weekend";"Sunday";"August";12;2012;"32"
955;"2012-08-13";1344796200;"Weekday";"Monday";"August";13;2012;"33"
956;"2012-08-14";1344882600;"Weekday";"Tuesday";"August";14;2012;"33"
957;"2012-08-15";1344969000;"Weekday";"Wednesday";"August";15;2012;"33"
958;"2012-08-16";1345055400;"Weekday";"Thursday";"August";16;2012;"33"
959;"2012-08-17";1345141800;"Weekday";"Friday";"August";17;2012;"33"
960;"2012-08-18";1345228200;"Weekend";"Saturday";"August";18;2012;"33"
961;"2012-08-19";1345314600;"Weekend";"Sunday";"August";19;2012;"33"
962;"2012-08-20";1345401000;"Weekday";"Monday";"August";20;2012;"34"
963;"2012-08-21";1345487400;"Weekday";"Tuesday";"August";21;2012;"34"
964;"2012-08-22";1345573800;"Weekday";"Wednesday";"August";22;2012;"34"
965;"2012-08-23";1345660200;"Weekday";"Thursday";"August";23;2012;"34"
966;"2012-08-24";1345746600;"Weekday";"Friday";"August";24;2012;"34"
967;"2012-08-25";1345833000;"Weekend";"Saturday";"August";25;2012;"34"
968;"2012-08-26";1345919400;"Weekend";"Sunday";"August";26;2012;"34"
969;"2012-08-27";1346005800;"Weekday";"Monday";"August";27;2012;"35"
970;"2012-08-28";1346092200;"Weekday";"Tuesday";"August";28;2012;"35"
971;"2012-08-29";1346178600;"Weekday";"Wednesday";"August";29;2012;"35"
972;"2012-08-30";1346265000;"Weekday";"Thursday";"August";30;2012;"35"
973;"2012-08-31";1346351400;"Weekday";"Friday";"August";31;2012;"35"
974;"2012-09-01";1346437800;"Weekend";"Saturday";"September";1;2012;"35"
975;"2012-09-02";1346524200;"Weekend";"Sunday";"September";2;2012;"35"
976;"2012-09-03";1346610600;"Weekday";"Monday";"September";3;2012;"36"
977;"2012-09-04";1346697000;"Weekday";"Tuesday";"September";4;2012;"36"
978;"2012-09-05";1346783400;"Weekday";"Wednesday";"September";5;2012;"36"
979;"2012-09-06";1346869800;"Weekday";"Thursday";"September";6;2012;"36"
980;"2012-09-07";1346956200;"Weekday";"Friday";"September";7;2012;"36"
981;"2012-09-08";1347042600;"Weekend";"Saturday";"September";8;2012;"36"
982;"2012-09-09";1347129000;"Weekend";"Sunday";"September";9;2012;"36"
983;"2012-09-10";1347215400;"Weekday";"Monday";"September";10;2012;"37"
984;"2012-09-11";1347301800;"Weekday";"Tuesday";"September";11;2012;"37"
985;"2012-09-12";1347388200;"Weekday";"Wednesday";"September";12;2012;"37"
986;"2012-09-13";1347474600;"Weekday";"Thursday";"September";13;2012;"37"
987;"2012-09-14";1347561000;"Weekday";"Friday";"September";14;2012;"37"
988;"2012-09-15";1347647400;"Weekend";"Saturday";"September";15;2012;"37"
989;"2012-09-16";1347733800;"Weekend";"Sunday";"September";16;2012;"37"
990;"2012-09-17";1347820200;"Weekday";"Monday";"September";17;2012;"38"
991;"2012-09-18";1347906600;"Weekday";"Tuesday";"September";18;2012;"38"
992;"2012-09-19";1347993000;"Weekday";"Wednesday";"September";19;2012;"38"
993;"2012-09-20";1348079400;"Weekday";"Thursday";"September";20;2012;"38"
994;"2012-09-21";1348165800;"Weekday";"Friday";"September";21;2012;"38"
995;"2012-09-22";1348252200;"Weekend";"Saturday";"September";22;2012;"38"
996;"2012-09-23";1348338600;"Weekend";"Sunday";"September";23;2012;"38"
997;"2012-09-24";1348425000;"Weekday";"Monday";"September";24;2012;"39"
998;"2012-09-25";1348511400;"Weekday";"Tuesday";"September";25;2012;"39"
999;"2012-09-26";1348597800;"Weekday";"Wednesday";"September";26;2012;"39"
1000;"2012-09-27";1348684200;"Weekday";"Thursday";"September";27;2012;"39"
1001;"2012-09-28";1348770600;"Weekday";"Friday";"September";28;2012;"39"
1002;"2012-09-29";1348857000;"Weekend";"Saturday";"September";29;2012;"39"
1003;"2012-09-30";1348943400;"Weekend";"Sunday";"September";30;2012;"39"
1004;"2012-10-01";1349029800;"Weekday";"Monday";"October";1;2012;"40"
1005;"2012-10-02";1349116200;"Weekday";"Tuesday";"October";2;2012;"40"
1006;"2012-10-03";1349202600;"Weekday";"Wednesday";"October";3;2012;"40"
1007;"2012-10-04";1349289000;"Weekday";"Thursday";"October";4;2012;"40"
1008;"2012-10-05";1349375400;"Weekday";"Friday";"October";5;2012;"40"
1009;"2012-10-06";1349461800;"Weekend";"Saturday";"October";6;2012;"40"
1010;"2012-10-07";1349548200;"Weekend";"Sunday";"October";7;2012;"40"
1011;"2012-10-08";1349634600;"Weekday";"Monday";"October";8;2012;"41"
1012;"2012-10-09";1349721000;"Weekday";"Tuesday";"October";9;2012;"41"
1013;"2012-10-10";1349807400;"Weekday";"Wednesday";"October";10;2012;"41"
1014;"2012-10-11";1349893800;"Weekday";"Thursday";"October";11;2012;"41"
1015;"2012-10-12";1349980200;"Weekday";"Friday";"October";12;2012;"41"
1016;"2012-10-13";1350066600;"Weekend";"Saturday";"October";13;2012;"41"
1017;"2012-10-14";1350153000;"Weekend";"Sunday";"October";14;2012;"41"
1018;"2012-10-15";1350239400;"Weekday";"Monday";"October";15;2012;"42"
1019;"2012-10-16";1350325800;"Weekday";"Tuesday";"October";16;2012;"42"
1020;"2012-10-17";1350412200;"Weekday";"Wednesday";"October";17;2012;"42"
1021;"2012-10-18";1350498600;"Weekday";"Thursday";"October";18;2012;"42"
1022;"2012-10-19";1350585000;"Weekday";"Friday";"October";19;2012;"42"
1023;"2012-10-20";1350671400;"Weekend";"Saturday";"October";20;2012;"42"
1024;"2012-10-21";1350757800;"Weekend";"Sunday";"October";21;2012;"42"
1025;"2012-10-22";1350844200;"Weekday";"Monday";"October";22;2012;"43"
1026;"2012-10-23";1350930600;"Weekday";"Tuesday";"October";23;2012;"43"
1027;"2012-10-24";1351017000;"Weekday";"Wednesday";"October";24;2012;"43"
1028;"2012-10-25";1351103400;"Weekday";"Thursday";"October";25;2012;"43"
1029;"2012-10-26";1351189800;"Weekday";"Friday";"October";26;2012;"43"
1030;"2012-10-27";1351276200;"Weekend";"Saturday";"October";27;2012;"43"
1031;"2012-10-28";1351362600;"Weekend";"Sunday";"October";28;2012;"43"
1032;"2012-10-29";1351449000;"Weekday";"Monday";"October";29;2012;"44"
1033;"2012-10-30";1351535400;"Weekday";"Tuesday";"October";30;2012;"44"
1034;"2012-10-31";1351621800;"Weekday";"Wednesday";"October";31;2012;"44"
1035;"2012-11-01";1351708200;"Weekday";"Thursday";"November";1;2012;"44"
1036;"2012-11-02";1351794600;"Weekday";"Friday";"November";2;2012;"44"
1037;"2012-11-03";1351881000;"Weekend";"Saturday";"November";3;2012;"44"
1038;"2012-11-04";1351967400;"Weekend";"Sunday";"November";4;2012;"44"
1039;"2012-11-05";1352053800;"Weekday";"Monday";"November";5;2012;"45"
1040;"2012-11-06";1352140200;"Weekday";"Tuesday";"November";6;2012;"45"
1041;"2012-11-07";1352226600;"Weekday";"Wednesday";"November";7;2012;"45"
1042;"2012-11-08";1352313000;"Weekday";"Thursday";"November";8;2012;"45"
1043;"2012-11-09";1352399400;"Weekday";"Friday";"November";9;2012;"45"
1044;"2012-11-10";1352485800;"Weekend";"Saturday";"November";10;2012;"45"
1045;"2012-11-11";1352572200;"Weekend";"Sunday";"November";11;2012;"45"
1046;"2012-11-12";1352658600;"Weekday";"Monday";"November";12;2012;"46"
1047;"2012-11-13";1352745000;"Weekday";"Tuesday";"November";13;2012;"46"
1048;"2012-11-14";1352831400;"Weekday";"Wednesday";"November";14;2012;"46"
1049;"2012-11-15";1352917800;"Weekday";"Thursday";"November";15;2012;"46"
1050;"2012-11-16";1353004200;"Weekday";"Friday";"November";16;2012;"46"
1051;"2012-11-17";1353090600;"Weekend";"Saturday";"November";17;2012;"46"
1052;"2012-11-18";1353177000;"Weekend";"Sunday";"November";18;2012;"46"
1053;"2012-11-19";1353263400;"Weekday";"Monday";"November";19;2012;"47"
1054;"2012-11-20";1353349800;"Weekday";"Tuesday";"November";20;2012;"47"
1055;"2012-11-21";1353436200;"Weekday";"Wednesday";"November";21;2012;"47"
1056;"2012-11-22";1353522600;"Weekday";"Thursday";"November";22;2012;"47"
1057;"2012-11-23";1353609000;"Weekday";"Friday";"November";23;2012;"47"
1058;"2012-11-24";1353695400;"Weekend";"Saturday";"November";24;2012;"47"
1059;"2012-11-25";1353781800;"Weekend";"Sunday";"November";25;2012;"47"
1060;"2012-11-26";1353868200;"Weekday";"Monday";"November";26;2012;"48"
1061;"2012-11-27";1353954600;"Weekday";"Tuesday";"November";27;2012;"48"
1062;"2012-11-28";1354041000;"Weekday";"Wednesday";"November";28;2012;"48"
1063;"2012-11-29";1354127400;"Weekday";"Thursday";"November";29;2012;"48"
1064;"2012-11-30";1354213800;"Weekday";"Friday";"November";30;2012;"48"
1065;"2012-12-01";1354300200;"Weekend";"Saturday";"December";1;2012;"48"
1066;"2012-12-02";1354386600;"Weekend";"Sunday";"December";2;2012;"48"
1067;"2012-12-03";1354473000;"Weekday";"Monday";"December";3;2012;"49"
1068;"2012-12-04";1354559400;"Weekday";"Tuesday";"December";4;2012;"49"
1069;"2012-12-05";1354645800;"Weekday";"Wednesday";"December";5;2012;"49"
1070;"2012-12-06";1354732200;"Weekday";"Thursday";"December";6;2012;"49"
1071;"2012-12-07";1354818600;"Weekday";"Friday";"December";7;2012;"49"
1072;"2012-12-08";1354905000;"Weekend";"Saturday";"December";8;2012;"49"
1073;"2012-12-09";1354991400;"Weekend";"Sunday";"December";9;2012;"49"
1074;"2012-12-10";1355077800;"Weekday";"Monday";"December";10;2012;"50"
1075;"2012-12-11";1355164200;"Weekday";"Tuesday";"December";11;2012;"50"
1076;"2012-12-12";1355250600;"Weekday";"Wednesday";"December";12;2012;"50"
1077;"2012-12-13";1355337000;"Weekday";"Thursday";"December";13;2012;"50"
1078;"2012-12-14";1355423400;"Weekday";"Friday";"December";14;2012;"50"
1079;"2012-12-15";1355509800;"Weekend";"Saturday";"December";15;2012;"50"
1080;"2012-12-16";1355596200;"Weekend";"Sunday";"December";16;2012;"50"
1081;"2012-12-17";1355682600;"Weekday";"Monday";"December";17;2012;"51"
1082;"2012-12-18";1355769000;"Weekday";"Tuesday";"December";18;2012;"51"
1083;"2012-12-19";1355855400;"Weekday";"Wednesday";"December";19;2012;"51"
1084;"2012-12-20";1355941800;"Weekday";"Thursday";"December";20;2012;"51"
1085;"2012-12-21";1356028200;"Weekday";"Friday";"December";21;2012;"51"
1086;"2012-12-22";1356114600;"Weekend";"Saturday";"December";22;2012;"51"
1087;"2012-12-23";1356201000;"Weekend";"Sunday";"December";23;2012;"51"
1088;"2012-12-24";1356287400;"Weekday";"Monday";"December";24;2012;"52"
1089;"2012-12-25";1356373800;"Weekday";"Tuesday";"December";25;2012;"52"
1090;"2012-12-26";1356460200;"Weekday";"Wednesday";"December";26;2012;"52"
1091;"2012-12-27";1356546600;"Weekday";"Thursday";"December";27;2012;"52"
1092;"2012-12-28";1356633000;"Weekday";"Friday";"December";28;2012;"52"
1093;"2012-12-29";1356719400;"Weekend";"Saturday";"December";29;2012;"52"
1094;"2012-12-30";1356805800;"Weekend";"Sunday";"December";30;2012;"52"
1095;"2012-12-31";1356892200;"Weekday";"Monday";"December";31;2012;"01"
1096;"2013-01-01";1356978600;"Weekday";"Tuesday";"January";1;2013;"01"
1097;"2013-01-02";1357065000;"Weekday";"Wednesday";"January";2;2013;"01"
1098;"2013-01-03";1357151400;"Weekday";"Thursday";"January";3;2013;"01"
1099;"2013-01-04";1357237800;"Weekday";"Friday";"January";4;2013;"01"
1100;"2013-01-05";1357324200;"Weekend";"Saturday";"January";5;2013;"01"
1101;"2013-01-06";1357410600;"Weekend";"Sunday";"January";6;2013;"01"
1102;"2013-01-07";1357497000;"Weekday";"Monday";"January";7;2013;"02"
1103;"2013-01-08";1357583400;"Weekday";"Tuesday";"January";8;2013;"02"
1104;"2013-01-09";1357669800;"Weekday";"Wednesday";"January";9;2013;"02"
1105;"2013-01-10";1357756200;"Weekday";"Thursday";"January";10;2013;"02"
1106;"2013-01-11";1357842600;"Weekday";"Friday";"January";11;2013;"02"
1107;"2013-01-12";1357929000;"Weekend";"Saturday";"January";12;2013;"02"
1108;"2013-01-13";1358015400;"Weekend";"Sunday";"January";13;2013;"02"
1109;"2013-01-14";1358101800;"Weekday";"Monday";"January";14;2013;"03"
1110;"2013-01-15";1358188200;"Weekday";"Tuesday";"January";15;2013;"03"
1111;"2013-01-16";1358274600;"Weekday";"Wednesday";"January";16;2013;"03"
1112;"2013-01-17";1358361000;"Weekday";"Thursday";"January";17;2013;"03"
1113;"2013-01-18";1358447400;"Weekday";"Friday";"January";18;2013;"03"
1114;"2013-01-19";1358533800;"Weekend";"Saturday";"January";19;2013;"03"
1115;"2013-01-20";1358620200;"Weekend";"Sunday";"January";20;2013;"03"
1116;"2013-01-21";1358706600;"Weekday";"Monday";"January";21;2013;"04"
1117;"2013-01-22";1358793000;"Weekday";"Tuesday";"January";22;2013;"04"
1118;"2013-01-23";1358879400;"Weekday";"Wednesday";"January";23;2013;"04"
1119;"2013-01-24";1358965800;"Weekday";"Thursday";"January";24;2013;"04"
1120;"2013-01-25";1359052200;"Weekday";"Friday";"January";25;2013;"04"
1121;"2013-01-26";1359138600;"Weekend";"Saturday";"January";26;2013;"04"
1122;"2013-01-27";1359225000;"Weekend";"Sunday";"January";27;2013;"04"
1123;"2013-01-28";1359311400;"Weekday";"Monday";"January";28;2013;"05"
1124;"2013-01-29";1359397800;"Weekday";"Tuesday";"January";29;2013;"05"
1125;"2013-01-30";1359484200;"Weekday";"Wednesday";"January";30;2013;"05"
1126;"2013-01-31";1359570600;"Weekday";"Thursday";"January";31;2013;"05"
1127;"2013-02-01";1359657000;"Weekday";"Friday";"February";1;2013;"05"
1128;"2013-02-02";1359743400;"Weekend";"Saturday";"February";2;2013;"05"
1129;"2013-02-03";1359829800;"Weekend";"Sunday";"February";3;2013;"05"
1130;"2013-02-04";1359916200;"Weekday";"Monday";"February";4;2013;"06"
1131;"2013-02-05";1360002600;"Weekday";"Tuesday";"February";5;2013;"06"
1132;"2013-02-06";1360089000;"Weekday";"Wednesday";"February";6;2013;"06"
1133;"2013-02-07";1360175400;"Weekday";"Thursday";"February";7;2013;"06"
1134;"2013-02-08";1360261800;"Weekday";"Friday";"February";8;2013;"06"
1135;"2013-02-09";1360348200;"Weekend";"Saturday";"February";9;2013;"06"
1136;"2013-02-10";1360434600;"Weekend";"Sunday";"February";10;2013;"06"
1137;"2013-02-11";1360521000;"Weekday";"Monday";"February";11;2013;"07"
1138;"2013-02-12";1360607400;"Weekday";"Tuesday";"February";12;2013;"07"
1139;"2013-02-13";1360693800;"Weekday";"Wednesday";"February";13;2013;"07"
1140;"2013-02-14";1360780200;"Weekday";"Thursday";"February";14;2013;"07"
1141;"2013-02-15";1360866600;"Weekday";"Friday";"February";15;2013;"07"
1142;"2013-02-16";1360953000;"Weekend";"Saturday";"February";16;2013;"07"
1143;"2013-02-17";1361039400;"Weekend";"Sunday";"February";17;2013;"07"
1144;"2013-02-18";1361125800;"Weekday";"Monday";"February";18;2013;"08"
1145;"2013-02-19";1361212200;"Weekday";"Tuesday";"February";19;2013;"08"
1146;"2013-02-20";1361298600;"Weekday";"Wednesday";"February";20;2013;"08"
1147;"2013-02-21";1361385000;"Weekday";"Thursday";"February";21;2013;"08"
1148;"2013-02-22";1361471400;"Weekday";"Friday";"February";22;2013;"08"
1149;"2013-02-23";1361557800;"Weekend";"Saturday";"February";23;2013;"08"
1150;"2013-02-24";1361644200;"Weekend";"Sunday";"February";24;2013;"08"
1151;"2013-02-25";1361730600;"Weekday";"Monday";"February";25;2013;"09"
1152;"2013-02-26";1361817000;"Weekday";"Tuesday";"February";26;2013;"09"
1153;"2013-02-27";1361903400;"Weekday";"Wednesday";"February";27;2013;"09"
1154;"2013-02-28";1361989800;"Weekday";"Thursday";"February";28;2013;"09"
1155;"2013-03-01";1362076200;"Weekday";"Friday";"March";1;2013;"09"
1156;"2013-03-02";1362162600;"Weekend";"Saturday";"March";2;2013;"09"
1157;"2013-03-03";1362249000;"Weekend";"Sunday";"March";3;2013;"09"
1158;"2013-03-04";1362335400;"Weekday";"Monday";"March";4;2013;"10"
1159;"2013-03-05";1362421800;"Weekday";"Tuesday";"March";5;2013;"10"
1160;"2013-03-06";1362508200;"Weekday";"Wednesday";"March";6;2013;"10"
1161;"2013-03-07";1362594600;"Weekday";"Thursday";"March";7;2013;"10"
1162;"2013-03-08";1362681000;"Weekday";"Friday";"March";8;2013;"10"
1163;"2013-03-09";1362767400;"Weekend";"Saturday";"March";9;2013;"10"
1164;"2013-03-10";1362853800;"Weekend";"Sunday";"March";10;2013;"10"
1165;"2013-03-11";1362940200;"Weekday";"Monday";"March";11;2013;"11"
1166;"2013-03-12";1363026600;"Weekday";"Tuesday";"March";12;2013;"11"
1167;"2013-03-13";1363113000;"Weekday";"Wednesday";"March";13;2013;"11"
1168;"2013-03-14";1363199400;"Weekday";"Thursday";"March";14;2013;"11"
1169;"2013-03-15";1363285800;"Weekday";"Friday";"March";15;2013;"11"
1170;"2013-03-16";1363372200;"Weekend";"Saturday";"March";16;2013;"11"
1171;"2013-03-17";1363458600;"Weekend";"Sunday";"March";17;2013;"11"
1172;"2013-03-18";1363545000;"Weekday";"Monday";"March";18;2013;"12"
1173;"2013-03-19";1363631400;"Weekday";"Tuesday";"March";19;2013;"12"
1174;"2013-03-20";1363717800;"Weekday";"Wednesday";"March";20;2013;"12"
1175;"2013-03-21";1363804200;"Weekday";"Thursday";"March";21;2013;"12"
1176;"2013-03-22";1363890600;"Weekday";"Friday";"March";22;2013;"12"
1177;"2013-03-23";1363977000;"Weekend";"Saturday";"March";23;2013;"12"
1178;"2013-03-24";1364063400;"Weekend";"Sunday";"March";24;2013;"12"
1179;"2013-03-25";1364149800;"Weekday";"Monday";"March";25;2013;"13"
1180;"2013-03-26";1364236200;"Weekday";"Tuesday";"March";26;2013;"13"
1181;"2013-03-27";1364322600;"Weekday";"Wednesday";"March";27;2013;"13"
1182;"2013-03-28";1364409000;"Weekday";"Thursday";"March";28;2013;"13"
1183;"2013-03-29";1364495400;"Weekday";"Friday";"March";29;2013;"13"
1184;"2013-03-30";1364581800;"Weekend";"Saturday";"March";30;2013;"13"
1185;"2013-03-31";1364668200;"Weekend";"Sunday";"March";31;2013;"13"
1186;"2013-04-01";1364754600;"Weekday";"Monday";"April";1;2013;"14"
1187;"2013-04-02";1364841000;"Weekday";"Tuesday";"April";2;2013;"14"
1188;"2013-04-03";1364927400;"Weekday";"Wednesday";"April";3;2013;"14"
1189;"2013-04-04";1365013800;"Weekday";"Thursday";"April";4;2013;"14"
1190;"2013-04-05";1365100200;"Weekday";"Friday";"April";5;2013;"14"
1191;"2013-04-06";1365186600;"Weekend";"Saturday";"April";6;2013;"14"
1192;"2013-04-07";1365273000;"Weekend";"Sunday";"April";7;2013;"14"
1193;"2013-04-08";1365359400;"Weekday";"Monday";"April";8;2013;"15"
1194;"2013-04-09";1365445800;"Weekday";"Tuesday";"April";9;2013;"15"
1195;"2013-04-10";1365532200;"Weekday";"Wednesday";"April";10;2013;"15"
1196;"2013-04-11";1365618600;"Weekday";"Thursday";"April";11;2013;"15"
1197;"2013-04-12";1365705000;"Weekday";"Friday";"April";12;2013;"15"
1198;"2013-04-13";1365791400;"Weekend";"Saturday";"April";13;2013;"15"
1199;"2013-04-14";1365877800;"Weekend";"Sunday";"April";14;2013;"15"
1200;"2013-04-15";1365964200;"Weekday";"Monday";"April";15;2013;"16"
1201;"2013-04-16";1366050600;"Weekday";"Tuesday";"April";16;2013;"16"
1202;"2013-04-17";1366137000;"Weekday";"Wednesday";"April";17;2013;"16"
1203;"2013-04-18";1366223400;"Weekday";"Thursday";"April";18;2013;"16"
1204;"2013-04-19";1366309800;"Weekday";"Friday";"April";19;2013;"16"
1205;"2013-04-20";1366396200;"Weekend";"Saturday";"April";20;2013;"16"
1206;"2013-04-21";1366482600;"Weekend";"Sunday";"April";21;2013;"16"
1207;"2013-04-22";1366569000;"Weekday";"Monday";"April";22;2013;"17"
1208;"2013-04-23";1366655400;"Weekday";"Tuesday";"April";23;2013;"17"
1209;"2013-04-24";1366741800;"Weekday";"Wednesday";"April";24;2013;"17"
1210;"2013-04-25";1366828200;"Weekday";"Thursday";"April";25;2013;"17"
1211;"2013-04-26";1366914600;"Weekday";"Friday";"April";26;2013;"17"
1212;"2013-04-27";1367001000;"Weekend";"Saturday";"April";27;2013;"17"
1213;"2013-04-28";1367087400;"Weekend";"Sunday";"April";28;2013;"17"
1214;"2013-04-29";1367173800;"Weekday";"Monday";"April";29;2013;"18"
1215;"2013-04-30";1367260200;"Weekday";"Tuesday";"April";30;2013;"18"
1216;"2013-05-01";1367346600;"Weekday";"Wednesday";"May";1;2013;"18"
1217;"2013-05-02";1367433000;"Weekday";"Thursday";"May";2;2013;"18"
1218;"2013-05-03";1367519400;"Weekday";"Friday";"May";3;2013;"18"
1219;"2013-05-04";1367605800;"Weekend";"Saturday";"May";4;2013;"18"
1220;"2013-05-05";1367692200;"Weekend";"Sunday";"May";5;2013;"18"
1221;"2013-05-06";1367778600;"Weekday";"Monday";"May";6;2013;"19"
1222;"2013-05-07";1367865000;"Weekday";"Tuesday";"May";7;2013;"19"
1223;"2013-05-08";1367951400;"Weekday";"Wednesday";"May";8;2013;"19"
1224;"2013-05-09";1368037800;"Weekday";"Thursday";"May";9;2013;"19"
1225;"2013-05-10";1368124200;"Weekday";"Friday";"May";10;2013;"19"
1226;"2013-05-11";1368210600;"Weekend";"Saturday";"May";11;2013;"19"
1227;"2013-05-12";1368297000;"Weekend";"Sunday";"May";12;2013;"19"
1228;"2013-05-13";1368383400;"Weekday";"Monday";"May";13;2013;"20"
1229;"2013-05-14";1368469800;"Weekday";"Tuesday";"May";14;2013;"20"
1230;"2013-05-15";1368556200;"Weekday";"Wednesday";"May";15;2013;"20"
1231;"2013-05-16";1368642600;"Weekday";"Thursday";"May";16;2013;"20"
1232;"2013-05-17";1368729000;"Weekday";"Friday";"May";17;2013;"20"
1233;"2013-05-18";1368815400;"Weekend";"Saturday";"May";18;2013;"20"
1234;"2013-05-19";1368901800;"Weekend";"Sunday";"May";19;2013;"20"
1235;"2013-05-20";1368988200;"Weekday";"Monday";"May";20;2013;"21"
1236;"2013-05-21";1369074600;"Weekday";"Tuesday";"May";21;2013;"21"
1237;"2013-05-22";1369161000;"Weekday";"Wednesday";"May";22;2013;"21"
1238;"2013-05-23";1369247400;"Weekday";"Thursday";"May";23;2013;"21"
1239;"2013-05-24";1369333800;"Weekday";"Friday";"May";24;2013;"21"
1240;"2013-05-25";1369420200;"Weekend";"Saturday";"May";25;2013;"21"
1241;"2013-05-26";1369506600;"Weekend";"Sunday";"May";26;2013;"21"
1242;"2013-05-27";1369593000;"Weekday";"Monday";"May";27;2013;"22"
1243;"2013-05-28";1369679400;"Weekday";"Tuesday";"May";28;2013;"22"
1244;"2013-05-29";1369765800;"Weekday";"Wednesday";"May";29;2013;"22"
1245;"2013-05-30";1369852200;"Weekday";"Thursday";"May";30;2013;"22"
1246;"2013-05-31";1369938600;"Weekday";"Friday";"May";31;2013;"22"
1247;"2013-06-01";1370025000;"Weekend";"Saturday";"June";1;2013;"22"
1248;"2013-06-02";1370111400;"Weekend";"Sunday";"June";2;2013;"22"
1249;"2013-06-03";1370197800;"Weekday";"Monday";"June";3;2013;"23"
1250;"2013-06-04";1370284200;"Weekday";"Tuesday";"June";4;2013;"23"
1251;"2013-06-05";1370370600;"Weekday";"Wednesday";"June";5;2013;"23"
1252;"2013-06-06";1370457000;"Weekday";"Thursday";"June";6;2013;"23"
1253;"2013-06-07";1370543400;"Weekday";"Friday";"June";7;2013;"23"
1254;"2013-06-08";1370629800;"Weekend";"Saturday";"June";8;2013;"23"
1255;"2013-06-09";1370716200;"Weekend";"Sunday";"June";9;2013;"23"
1256;"2013-06-10";1370802600;"Weekday";"Monday";"June";10;2013;"24"
1257;"2013-06-11";1370889000;"Weekday";"Tuesday";"June";11;2013;"24"
1258;"2013-06-12";1370975400;"Weekday";"Wednesday";"June";12;2013;"24"
